MessageId,ConversationId,Sender,Content,Type,CreatedAt
6a4537a3d9e915dc06827890,6a4537a3d9e915dc0682787e,6a446ca0c565d1d2499d40f7,"When is the deadline for this submission? (Transport issue)",text,2026-06-11
6a4537a3d9e915dc06827891,6a4537a3d9e915dc0682787e,6a446e90bc8a00e9cc2565e2,"Let me know if you need any more details. (Transport issue)",text,2026-06-12
6a4537a3d9e915dc06827892,6a4537a3d9e915dc0682787e,6a446ca0c565d1d2499d40f7,"I have attached the document you requested. (Attendance clarification)",text,2026-06-13
6a4537a3d9e915dc06827893,6a4537a3d9e915dc0682787e,6a446e90bc8a00e9cc2565e2,"I am currently looking into this issue. (Project discussion)",text,2026-06-14
6a4537a3d9e915dc06827894,6a4537a3d9e915dc0682787e,6a446e90bc8a00e9cc2565e2,"I've forwarded this to the concerned department. (Project discussion)",text,2026-06-15
6a4537a3d9e915dc06827895,6a4537a3d9e915dc0682787e,6a446e90bc8a00e9cc2565e2,"Can we schedule a quick meeting? (Hackathon registration)",text,2026-06-15
6a4537a3d9e915dc06827896,6a4537a3d9e915dc0682787e,6a446ca0c565d1d2499d40f7,"Thank you for your prompt response. (Research discussion)",text,2026-06-15
6a4537a3d9e915dc06827897,6a4537a3d9e915dc0682787e,6a446ca0c565d1d2499d40f7,"Let me know if you need any more details. (Lab issue)",text,2026-06-16
6a4537a3d9e915dc06827898,6a4537a3d9e915dc0682787e,6a446e90bc8a00e9cc2565e2,"Hello, could we discuss this further? (Internship approval)",text,2026-06-16
6a4537a3d9e915dc06827899,6a4537a3d9e915dc0682787e,6a446e90bc8a00e9cc2565e2,"This looks good to me. Proceed. (Fee clarification)",text,2026-06-16
6a4537a3d9e915dc0682789a,6a4537a3d9e915dc0682787e,6a446e90bc8a00e9cc2565e2,"The details have been updated in the portal. (Internal marks doubt)",document,2026-06-17
6a4537a3d9e915dc0682789b,6a4537a3d9e915dc0682787e,6a446ca0c565d1d2499d40f7,"I will check and get back to you. (Placement enquiry)",text,2026-06-17
6a4537a3d9e915dc0682789c,6a4537a3d9e915dc0682787e,6a446e90bc8a00e9cc2565e2,"Noted. Thank you for the information. (Project discussion)",document,2026-06-18
6a4537a3d9e915dc0682789d,6a4537a3d9e915dc0682787e,6a446ca0c565d1d2499d40f7,"Is there any update on this? (Transport issue)",text,2026-06-19
6a4537a3d9e915dc0682789e,6a4537a3d9e915dc0682787e,6a446e90bc8a00e9cc2565e2,"Hello, could we discuss this further? (Research discussion)",text,2026-06-19
6a4537a3d9e915dc0682789f,6a4537a3d9e915dc0682787e,6a446e90bc8a00e9cc2565e2,"Let me know if you need any more details. (Attendance clarification)",text,2026-06-19
6a4537a3d9e915dc068278a0,6a4537a3d9e915dc0682787e,6a446ca0c565d1d2499d40f7,"Noted. Thank you for the information. (Internship approval)",text,2026-06-20
6a4537a3d9e915dc068278a1,6a4537a3d9e915dc0682787e,6a446ca0c565d1d2499d40f7,"This looks good to me. Proceed. (Placement enquiry)",text,2026-06-20
6a4537a3d9e915dc068278a3,6a4537a3d9e915dc068278a2,6a446c9ac565d1d2499d409d,"Is there any update on this? (Internal marks doubt)",text,2026-06-02
6a4537a3d9e915dc068278a4,6a4537a3d9e915dc068278a2,6a446c9ac565d1d2499d409d,"I am currently looking into this issue. (Fee clarification)",text,2026-06-02
6a4537a3d9e915dc068278a5,6a4537a3d9e915dc068278a2,6a446c9ac565d1d2499d409d,"I have attached the document you requested. (Project discussion)",text,2026-06-02
6a4537a3d9e915dc068278a6,6a4537a3d9e915dc068278a2,6a446e94bc8a00e9cc256618,"I am currently looking into this issue. (Exam timetable)",text,2026-06-03
6a4537a3d9e915dc068278a7,6a4537a3d9e915dc068278a2,6a446c9ac565d1d2499d409d,"The details have been updated in the portal. (Attendance clarification)",document,2026-06-03
6a4537a3d9e915dc068278a9,6a4537a3d9e915dc068278a8,6a446e92bc8a00e9cc2565f4,"I will check and get back to you. (Library issue)",text,2026-06-02
6a4537a3d9e915dc068278aa,6a4537a3d9e915dc068278a8,6a446e92bc8a00e9cc2565f4,"Thank you for your prompt response. (Hackathon registration)",text,2026-06-02
6a4537a3d9e915dc068278ab,6a4537a3d9e915dc068278a8,6a446c97c565d1d2499d406d,"Is there any update on this? (Fee clarification)",text,2026-06-03
6a4537a3d9e915dc068278ac,6a4537a3d9e915dc068278a8,6a446c97c565d1d2499d406d,"Noted. Thank you for the information. (Research discussion)",document,2026-06-03
6a4537a3d9e915dc068278ad,6a4537a3d9e915dc068278a8,6a446e92bc8a00e9cc2565f4,"Hello, could we discuss this further? (Hackathon registration)",text,2026-06-04
6a4537a3d9e915dc068278ae,6a4537a3d9e915dc068278a8,6a446e92bc8a00e9cc2565f4,"This looks good to me. Proceed. (Hostel issue)",text,2026-06-05
6a4537a3d9e915dc068278af,6a4537a3d9e915dc068278a8,6a446c97c565d1d2499d406d,"I've forwarded this to the concerned department. (Lab issue)",text,2026-06-05
6a4537a3d9e915dc068278b0,6a4537a3d9e915dc068278a8,6a446e92bc8a00e9cc2565f4,"I've forwarded this to the concerned department. (Placement enquiry)",text,2026-06-06
6a4537a3d9e915dc068278b1,6a4537a3d9e915dc068278a8,6a446c97c565d1d2499d406d,"Hello, could we discuss this further? (Hostel issue)",text,2026-06-06
6a4537a3d9e915dc068278b2,6a4537a3d9e915dc068278a8,6a446c97c565d1d2499d406d,"The details have been updated in the portal. (Hackathon registration)",text,2026-06-06
6a4537a3d9e915dc068278b3,6a4537a3d9e915dc068278a8,6a446e92bc8a00e9cc2565f4,"The details have been updated in the portal. (Project discussion)",text,2026-06-07
6a4537a3d9e915dc068278b4,6a4537a3d9e915dc068278a8,6a446e92bc8a00e9cc2565f4,"This looks good to me. Proceed. (Internship approval)",text,2026-06-07
6a4537a3d9e915dc068278b5,6a4537a3d9e915dc068278a8,6a446c97c565d1d2499d406d,"Is there any update on this? (Internship approval)",text,2026-06-07
6a4537a3d9e915dc068278b6,6a4537a3d9e915dc068278a8,6a446e92bc8a00e9cc2565f4,"When is the deadline for this submission? (Research discussion)",text,2026-06-08
6a4537a3d9e915dc068278b7,6a4537a3d9e915dc068278a8,6a446e92bc8a00e9cc2565f4,"Please find the revised version attached. (Hackathon registration)",text,2026-06-08
6a4537a3d9e915dc068278b8,6a4537a3d9e915dc068278a8,6a446e92bc8a00e9cc2565f4,"I've forwarded this to the concerned department. (Placement enquiry)",text,2026-06-09
6a4537a3d9e915dc068278b9,6a4537a3d9e915dc068278a8,6a446c97c565d1d2499d406d,"I will check and get back to you. (Lab issue)",document,2026-06-10
6a4537a3d9e915dc068278bb,6a4537a3d9e915dc068278ba,6a446e90bc8a00e9cc2565e2,"Hello, could we discuss this further? (Exam timetable)",text,2026-06-01
6a4537a3d9e915dc068278bc,6a4537a3d9e915dc068278ba,6a446e90bc8a00e9cc2565e2,"Please find the revised version attached. (Hackathon registration)",text,2026-06-01
6a4537a3d9e915dc068278bd,6a4537a3d9e915dc068278ba,6a446e90bc8a00e9cc2565e2,"Thank you for your prompt response. (Scholarship enquiry)",text,2026-06-01
6a4537a3d9e915dc068278be,6a4537a3d9e915dc068278ba,6a446e90bc8a00e9cc2565e2,"Please find the revised version attached. (Hostel issue)",text,2026-06-02
6a4537a3d9e915dc068278bf,6a4537a3d9e915dc068278ba,6a446c8bc565d1d2499d3fcb,"Is there any update on this? (Exam timetable)",text,2026-06-02
6a4537a3d9e915dc068278c0,6a4537a3d9e915dc068278ba,6a446e90bc8a00e9cc2565e2,"This looks good to me. Proceed. (Internship approval)",text,2026-06-03
6a4537a3d9e915dc068278c1,6a4537a3d9e915dc068278ba,6a446e90bc8a00e9cc2565e2,"This looks good to me. Proceed. (Exam timetable)",text,2026-06-03
6a4537a3d9e915dc068278c2,6a4537a3d9e915dc068278ba,6a446e90bc8a00e9cc2565e2,"This looks good to me. Proceed. (Transport issue)",text,2026-06-03
6a4537a3d9e915dc068278c3,6a4537a3d9e915dc068278ba,6a446e90bc8a00e9cc2565e2,"The details have been updated in the portal. (Internship approval)",text,2026-06-04
6a4537a3d9e915dc068278c4,6a4537a3d9e915dc068278ba,6a446c8bc565d1d2499d3fcb,"I've forwarded this to the concerned department. (Placement enquiry)",text,2026-06-04
6a4537a3d9e915dc068278c5,6a4537a3d9e915dc068278ba,6a446e90bc8a00e9cc2565e2,"The details have been updated in the portal. (Exam timetable)",text,2026-06-05
6a4537a3d9e915dc068278c6,6a4537a3d9e915dc068278ba,6a446e90bc8a00e9cc2565e2,"Hello, could we discuss this further? (Research discussion)",text,2026-06-05
6a4537a3d9e915dc068278c7,6a4537a3d9e915dc068278ba,6a446e90bc8a00e9cc2565e2,"Please approve my request at the earliest. (Internal marks doubt)",text,2026-06-05
6a4537a3d9e915dc068278c8,6a4537a3d9e915dc068278ba,6a446e90bc8a00e9cc2565e2,"Let me know if you need any more details. (Transport issue)",text,2026-06-05
6a4537a3d9e915dc068278c9,6a4537a3d9e915dc068278ba,6a446c8bc565d1d2499d3fcb,"I am currently looking into this issue. (Lab issue)",text,2026-06-06
6a4537a3d9e915dc068278ca,6a4537a3d9e915dc068278ba,6a446c8bc565d1d2499d3fcb,"Let me know if you need any more details. (Attendance clarification)",text,2026-06-07
6a4537a3d9e915dc068278cc,6a4537a3d9e915dc068278cb,6a446c8ac565d1d2499d3fb9,"I have attached the document you requested. (Library issue)",text,2026-06-02
6a4537a3d9e915dc068278cd,6a4537a3d9e915dc068278cb,6a446c8ac565d1d2499d3fb9,"The details have been updated in the portal. (Internal marks doubt)",text,2026-06-03
6a4537a3d9e915dc068278ce,6a4537a3d9e915dc068278cb,6a446e8dbc8a00e9cc2565b8,"The details have been updated in the portal. (Research discussion)",text,2026-06-03
6a4537a3d9e915dc068278cf,6a4537a3d9e915dc068278cb,6a446c8ac565d1d2499d3fb9,"Noted. Thank you for the information. (Internship approval)",text,2026-06-03
6a4537a3d9e915dc068278d0,6a4537a3d9e915dc068278cb,6a446e8dbc8a00e9cc2565b8,"The details have been updated in the portal. (Fee clarification)",text,2026-06-03
6a4537a3d9e915dc068278d1,6a4537a3d9e915dc068278cb,6a446c8ac565d1d2499d3fb9,"Noted. Thank you for the information. (Internship approval)",text,2026-06-04
6a4537a3d9e915dc068278d2,6a4537a3d9e915dc068278cb,6a446c8ac565d1d2499d3fb9,"Thank you for your prompt response. (Leave request)",text,2026-06-04
6a4537a3d9e915dc068278d3,6a4537a3d9e915dc068278cb,6a446c8ac565d1d2499d3fb9,"I am currently looking into this issue. (Project discussion)",text,2026-06-05
6a4537a3d9e915dc068278d4,6a4537a3d9e915dc068278cb,6a446c8ac565d1d2499d3fb9,"Can we schedule a quick meeting? (Placement enquiry)",text,2026-06-05
6a4537a3d9e915dc068278d5,6a4537a3d9e915dc068278cb,6a446c8ac565d1d2499d3fb9,"The details have been updated in the portal. (Project discussion)",text,2026-06-06
6a4537a3d9e915dc068278d6,6a4537a3d9e915dc068278cb,6a446c8ac565d1d2499d3fb9,"Can we schedule a quick meeting? (Project discussion)",text,2026-06-07
6a4537a3d9e915dc068278d7,6a4537a3d9e915dc068278cb,6a446e8dbc8a00e9cc2565b8,"Please find the revised version attached. (Internship approval)",text,2026-06-07
6a4537a3d9e915dc068278d8,6a4537a3d9e915dc068278cb,6a446c8ac565d1d2499d3fb9,"I have attached the document you requested. (Transport issue)",text,2026-06-08
6a4537a3d9e915dc068278d9,6a4537a3d9e915dc068278cb,6a446c8ac565d1d2499d3fb9,"Thank you for your prompt response. (Placement enquiry)",text,2026-06-08
6a4537a3d9e915dc068278da,6a4537a3d9e915dc068278cb,6a446c8ac565d1d2499d3fb9,"Hello, could we discuss this further? (Attendance clarification)",text,2026-06-09
6a4537a3d9e915dc068278db,6a4537a3d9e915dc068278cb,6a446e8dbc8a00e9cc2565b8,"This looks good to me. Proceed. (Internal marks doubt)",text,2026-06-09
6a4537a3d9e915dc068278dc,6a4537a3d9e915dc068278cb,6a446c8ac565d1d2499d3fb9,"I've forwarded this to the concerned department. (Library issue)",text,2026-06-10
6a4537a3d9e915dc068278dd,6a4537a3d9e915dc068278cb,6a446e8dbc8a00e9cc2565b8,"Hello, could we discuss this further? (Attendance clarification)",text,2026-06-10
6a4537a3d9e915dc068278de,6a4537a3d9e915dc068278cb,6a446c8ac565d1d2499d3fb9,"I've forwarded this to the concerned department. (Exam timetable)",text,2026-06-11
6a4537a3d9e915dc068278e0,6a4537a3d9e915dc068278df,6a446c95c565d1d2499d404f,"This looks good to me. Proceed. (Library issue)",text,2026-06-02
6a4537a3d9e915dc068278e1,6a4537a3d9e915dc068278df,6a446e8fbc8a00e9cc2565ca,"I am currently looking into this issue. (Transport issue)",text,2026-06-02
6a4537a3d9e915dc068278e2,6a4537a3d9e915dc068278df,6a446e8fbc8a00e9cc2565ca,"This looks good to me. Proceed. (Internal marks doubt)",text,2026-06-03
6a4537a3d9e915dc068278e3,6a4537a3d9e915dc068278df,6a446e8fbc8a00e9cc2565ca,"I will check and get back to you. (Lab issue)",text,2026-06-03
6a4537a3d9e915dc068278e4,6a4537a3d9e915dc068278df,6a446e8fbc8a00e9cc2565ca,"Is there any update on this? (Leave request)",text,2026-06-04
6a4537a3d9e915dc068278e5,6a4537a3d9e915dc068278df,6a446e8fbc8a00e9cc2565ca,"Hello, could we discuss this further? (Transport issue)",text,2026-06-04
6a4537a3d9e915dc068278e6,6a4537a3d9e915dc068278df,6a446c95c565d1d2499d404f,"I have attached the document you requested. (Placement enquiry)",text,2026-06-05
6a4537a3d9e915dc068278e7,6a4537a3d9e915dc068278df,6a446c95c565d1d2499d404f,"I've forwarded this to the concerned department. (Fee clarification)",text,2026-06-05
6a4537a3d9e915dc068278e8,6a4537a3d9e915dc068278df,6a446e8fbc8a00e9cc2565ca,"Thank you for your prompt response. (Attendance clarification)",text,2026-06-06
6a4537a3d9e915dc068278e9,6a4537a3d9e915dc068278df,6a446e8fbc8a00e9cc2565ca,"Please approve my request at the earliest. (Hackathon registration)",document,2026-06-06
6a4537a3d9e915dc068278ea,6a4537a3d9e915dc068278df,6a446c95c565d1d2499d404f,"Thank you for your prompt response. (Library issue)",document,2026-06-07
6a4537a3d9e915dc068278eb,6a4537a3d9e915dc068278df,6a446c95c565d1d2499d404f,"I've forwarded this to the concerned department. (Hostel issue)",text,2026-06-07
6a4537a3d9e915dc068278ec,6a4537a3d9e915dc068278df,6a446e8fbc8a00e9cc2565ca,"The details have been updated in the portal. (Transport issue)",text,2026-06-08
6a4537a3d9e915dc068278ed,6a4537a3d9e915dc068278df,6a446e8fbc8a00e9cc2565ca,"Can we schedule a quick meeting? (Research discussion)",text,2026-06-08
6a4537a3d9e915dc068278ee,6a4537a3d9e915dc068278df,6a446c95c565d1d2499d404f,"This looks good to me. Proceed. (Internal marks doubt)",text,2026-06-08
6a4537a3d9e915dc068278ef,6a4537a3d9e915dc068278df,6a446c95c565d1d2499d404f,"I will check and get back to you. (Attendance clarification)",text,2026-06-08
6a4537a3d9e915dc068278f0,6a4537a3d9e915dc068278df,6a446e8fbc8a00e9cc2565ca,"The details have been updated in the portal. (Placement enquiry)",text,2026-06-08
6a4537a3d9e915dc068278f1,6a4537a3d9e915dc068278df,6a446e8fbc8a00e9cc2565ca,"Please approve my request at the earliest. (Scholarship enquiry)",text,2026-06-08
6a4537a3d9e915dc068278f2,6a4537a3d9e915dc068278df,6a446c95c565d1d2499d404f,"Let me know if you need any more details. (Hostel issue)",text,2026-06-09
6a4537a3d9e915dc068278f3,6a4537a3d9e915dc068278df,6a446e8fbc8a00e9cc2565ca,"This looks good to me. Proceed. (Exam timetable)",text,2026-06-10
6a4537a3d9e915dc068278f4,6a4537a3d9e915dc068278df,6a446c95c565d1d2499d404f,"I've forwarded this to the concerned department. (Scholarship enquiry)",text,2026-06-10
6a4537a3d9e915dc068278f5,6a4537a3d9e915dc068278df,6a446c95c565d1d2499d404f,"When is the deadline for this submission? (Hackathon registration)",text,2026-06-10
6a4537a3d9e915dc068278f6,6a4537a3d9e915dc068278df,6a446e8fbc8a00e9cc2565ca,"The details have been updated in the portal. (Scholarship enquiry)",text,2026-06-10
6a4537a3d9e915dc068278f7,6a4537a3d9e915dc068278df,6a446e8fbc8a00e9cc2565ca,"This looks good to me. Proceed. (Internship approval)",document,2026-06-11
6a4537a3d9e915dc068278f8,6a4537a3d9e915dc068278df,6a446c95c565d1d2499d404f,"Let me know if you need any more details. (Lab issue)",document,2026-06-11
6a4537a3d9e915dc068278f9,6a4537a3d9e915dc068278df,6a446c95c565d1d2499d404f,"Please find the revised version attached. (Internal marks doubt)",text,2026-06-11
6a4537a3d9e915dc068278fa,6a4537a3d9e915dc068278df,6a446c95c565d1d2499d404f,"Thank you for your prompt response. (Internal marks doubt)",text,2026-06-12
6a4537a3d9e915dc068278fb,6a4537a3d9e915dc068278df,6a446e8fbc8a00e9cc2565ca,"When is the deadline for this submission? (Project discussion)",text,2026-06-12
6a4537a3d9e915dc068278fc,6a4537a3d9e915dc068278df,6a446e8fbc8a00e9cc2565ca,"Please approve my request at the earliest. (Research discussion)",text,2026-06-13
6a4537a3d9e915dc068278fd,6a4537a3d9e915dc068278df,6a446e8fbc8a00e9cc2565ca,"I've forwarded this to the concerned department. (Attendance clarification)",text,2026-06-13
6a4537a3d9e915dc068278fe,6a4537a3d9e915dc068278df,6a446e8fbc8a00e9cc2565ca,"When is the deadline for this submission? (Fee clarification)",text,2026-06-13
6a4537a3d9e915dc068278ff,6a4537a3d9e915dc068278df,6a446c95c565d1d2499d404f,"Please approve my request at the earliest. (Exam timetable)",text,2026-06-13
6a4537a3d9e915dc06827900,6a4537a3d9e915dc068278df,6a446e8fbc8a00e9cc2565ca,"The details have been updated in the portal. (Fee clarification)",text,2026-06-14
6a4537a3d9e915dc06827901,6a4537a3d9e915dc068278df,6a446c95c565d1d2499d404f,"Please approve my request at the earliest. (Leave request)",text,2026-06-15
6a4537a3d9e915dc06827902,6a4537a3d9e915dc068278df,6a446c95c565d1d2499d404f,"The details have been updated in the portal. (Placement enquiry)",text,2026-06-15
6a4537a3d9e915dc06827903,6a4537a3d9e915dc068278df,6a446c95c565d1d2499d404f,"The details have been updated in the portal. (Hostel issue)",text,2026-06-15
6a4537a3d9e915dc06827905,6a4537a3d9e915dc06827904,6a446e8abc8a00e9cc25657c,"This looks good to me. Proceed. (Scholarship enquiry)",text,2026-06-01
6a4537a3d9e915dc06827906,6a4537a3d9e915dc06827904,6a446ca0c565d1d2499d40fd,"Noted. Thank you for the information. (Hackathon registration)",text,2026-06-02
6a4537a3d9e915dc06827907,6a4537a3d9e915dc06827904,6a446e8abc8a00e9cc25657c,"Thank you for your prompt response. (Transport issue)",text,2026-06-03
6a4537a3d9e915dc06827908,6a4537a3d9e915dc06827904,6a446e8abc8a00e9cc25657c,"I will check and get back to you. (Scholarship enquiry)",text,2026-06-03
6a4537a3d9e915dc06827909,6a4537a3d9e915dc06827904,6a446e8abc8a00e9cc25657c,"I've forwarded this to the concerned department. (Library issue)",text,2026-06-04
6a4537a3d9e915dc0682790a,6a4537a3d9e915dc06827904,6a446e8abc8a00e9cc25657c,"I will check and get back to you. (Transport issue)",text,2026-06-05
6a4537a3d9e915dc0682790b,6a4537a3d9e915dc06827904,6a446e8abc8a00e9cc25657c,"I will check and get back to you. (Internal marks doubt)",text,2026-06-06
6a4537a3d9e915dc0682790c,6a4537a3d9e915dc06827904,6a446e8abc8a00e9cc25657c,"I have attached the document you requested. (Project discussion)",text,2026-06-06
6a4537a3d9e915dc0682790d,6a4537a3d9e915dc06827904,6a446e8abc8a00e9cc25657c,"I've forwarded this to the concerned department. (Placement enquiry)",text,2026-06-07
6a4537a3d9e915dc0682790e,6a4537a3d9e915dc06827904,6a446e8abc8a00e9cc25657c,"Noted. Thank you for the information. (Project discussion)",text,2026-06-07
6a4537a3d9e915dc0682790f,6a4537a3d9e915dc06827904,6a446e8abc8a00e9cc25657c,"Hello, could we discuss this further? (Hackathon registration)",text,2026-06-08
6a4537a3d9e915dc06827911,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"The details have been updated in the portal. (Hackathon registration)",text,2026-06-01
6a4537a3d9e915dc06827912,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"Noted. Thank you for the information. (Attendance clarification)",text,2026-06-01
6a4537a3d9e915dc06827913,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"When is the deadline for this submission? (Placement enquiry)",text,2026-06-02
6a4537a3d9e915dc06827914,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"Thank you for your prompt response. (Hostel issue)",text,2026-06-03
6a4537a3d9e915dc06827915,6a4537a3d9e915dc06827910,6a446e92bc8a00e9cc2565f4,"I have attached the document you requested. (Leave request)",text,2026-06-03
6a4537a3d9e915dc06827916,6a4537a3d9e915dc06827910,6a446e92bc8a00e9cc2565f4,"Let me know if you need any more details. (Research discussion)",document,2026-06-04
6a4537a3d9e915dc06827917,6a4537a3d9e915dc06827910,6a446e92bc8a00e9cc2565f4,"Is there any update on this? (Scholarship enquiry)",text,2026-06-04
6a4537a3d9e915dc06827918,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"The details have been updated in the portal. (Leave request)",text,2026-06-05
6a4537a3d9e915dc06827919,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"I have attached the document you requested. (Internal marks doubt)",text,2026-06-06
6a4537a3d9e915dc0682791a,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"I am currently looking into this issue. (Attendance clarification)",text,2026-06-07
6a4537a3d9e915dc0682791b,6a4537a3d9e915dc06827910,6a446e92bc8a00e9cc2565f4,"Let me know if you need any more details. (Library issue)",text,2026-06-07
6a4537a3d9e915dc0682791c,6a4537a3d9e915dc06827910,6a446e92bc8a00e9cc2565f4,"When is the deadline for this submission? (Research discussion)",text,2026-06-08
6a4537a3d9e915dc0682791d,6a4537a3d9e915dc06827910,6a446e92bc8a00e9cc2565f4,"The details have been updated in the portal. (Hostel issue)",text,2026-06-09
6a4537a3d9e915dc0682791e,6a4537a3d9e915dc06827910,6a446e92bc8a00e9cc2565f4,"When is the deadline for this submission? (Scholarship enquiry)",text,2026-06-09
6a4537a3d9e915dc0682791f,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"Please approve my request at the earliest. (Internal marks doubt)",text,2026-06-10
6a4537a3d9e915dc06827920,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"Let me know if you need any more details. (Fee clarification)",document,2026-06-10
6a4537a3d9e915dc06827921,6a4537a3d9e915dc06827910,6a446e92bc8a00e9cc2565f4,"Please approve my request at the earliest. (Fee clarification)",document,2026-06-10
6a4537a3d9e915dc06827922,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"This looks good to me. Proceed. (Internal marks doubt)",document,2026-06-11
6a4537a3d9e915dc06827923,6a4537a3d9e915dc06827910,6a446e92bc8a00e9cc2565f4,"When is the deadline for this submission? (Exam timetable)",text,2026-06-11
6a4537a3d9e915dc06827924,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"Thank you for your prompt response. (Transport issue)",text,2026-06-11
6a4537a3d9e915dc06827925,6a4537a3d9e915dc06827910,6a446e92bc8a00e9cc2565f4,"Can we schedule a quick meeting? (Attendance clarification)",text,2026-06-12
6a4537a3d9e915dc06827926,6a4537a3d9e915dc06827910,6a446e92bc8a00e9cc2565f4,"Hello, could we discuss this further? (Placement enquiry)",text,2026-06-12
6a4537a3d9e915dc06827927,6a4537a3d9e915dc06827910,6a446e92bc8a00e9cc2565f4,"Please approve my request at the earliest. (Attendance clarification)",text,2026-06-12
6a4537a3d9e915dc06827928,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"I have attached the document you requested. (Lab issue)",text,2026-06-12
6a4537a3d9e915dc06827929,6a4537a3d9e915dc06827910,6a446e92bc8a00e9cc2565f4,"Can we schedule a quick meeting? (Library issue)",text,2026-06-13
6a4537a3d9e915dc0682792a,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"Let me know if you need any more details. (Fee clarification)",document,2026-06-14
6a4537a3d9e915dc0682792b,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"When is the deadline for this submission? (Attendance clarification)",text,2026-06-14
6a4537a3d9e915dc0682792c,6a4537a3d9e915dc06827910,6a446e92bc8a00e9cc2565f4,"Hello, could we discuss this further? (Attendance clarification)",text,2026-06-14
6a4537a3d9e915dc0682792d,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"I am currently looking into this issue. (Fee clarification)",text,2026-06-15
6a4537a3d9e915dc0682792e,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"I will check and get back to you. (Hackathon registration)",text,2026-06-15
6a4537a3d9e915dc0682792f,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"Can we schedule a quick meeting? (Project discussion)",text,2026-06-15
6a4537a3d9e915dc06827930,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"This looks good to me. Proceed. (Exam timetable)",text,2026-06-16
6a4537a3d9e915dc06827931,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"Can we schedule a quick meeting? (Placement enquiry)",text,2026-06-17
6a4537a3d9e915dc06827932,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"I have attached the document you requested. (Transport issue)",text,2026-06-17
6a4537a3d9e915dc06827933,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"Hello, could we discuss this further? (Project discussion)",text,2026-06-18
6a4537a3d9e915dc06827934,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"I am currently looking into this issue. (Fee clarification)",text,2026-06-18
6a4537a3d9e915dc06827935,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"Thank you for your prompt response. (Transport issue)",text,2026-06-19
6a4537a3d9e915dc06827936,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"I have attached the document you requested. (Hostel issue)",document,2026-06-19
6a4537a3d9e915dc06827937,6a4537a3d9e915dc06827910,6a446c9dc565d1d2499d40c7,"The details have been updated in the portal. (Project discussion)",document,2026-06-19
6a4537a3d9e915dc06827939,6a4537a3d9e915dc06827938,6a446e92bc8a00e9cc2565fa,"Can we schedule a quick meeting? (Library issue)",text,2026-06-01
6a4537a3d9e915dc0682793a,6a4537a3d9e915dc06827938,6a446c9cc565d1d2499d40bb,"I am currently looking into this issue. (Attendance clarification)",text,2026-06-02
6a4537a3d9e915dc0682793b,6a4537a3d9e915dc06827938,6a446c9cc565d1d2499d40bb,"I am currently looking into this issue. (Leave request)",text,2026-06-03
6a4537a3d9e915dc0682793c,6a4537a3d9e915dc06827938,6a446c9cc565d1d2499d40bb,"Can we schedule a quick meeting? (Placement enquiry)",text,2026-06-04
6a4537a3d9e915dc0682793d,6a4537a3d9e915dc06827938,6a446e92bc8a00e9cc2565fa,"Is there any update on this? (Project discussion)",text,2026-06-04
6a4537a3d9e915dc0682793e,6a4537a3d9e915dc06827938,6a446c9cc565d1d2499d40bb,"Please find the revised version attached. (Internship approval)",text,2026-06-05
6a4537a3d9e915dc0682793f,6a4537a3d9e915dc06827938,6a446e92bc8a00e9cc2565fa,"This looks good to me. Proceed. (Lab issue)",text,2026-06-05
6a4537a3d9e915dc06827941,6a4537a3d9e915dc06827940,6a446c8ac565d1d2499d3fb3,"Can we schedule a quick meeting? (Scholarship enquiry)",document,2026-06-02
6a4537a3d9e915dc06827942,6a4537a3d9e915dc06827940,6a446c8ac565d1d2499d3fb3,"Is there any update on this? (Leave request)",text,2026-06-03
